X,Y,OBJECTID,PORTFOLIO_MANAGER_ID,STREET_ADDRESS,PROPERTY_NAME,PHILADELPHIA_BUILDING_ID,POSTAL_CODE,NUM_OF_BUILDINGS,YEAR_BUILT,PRIMARY_PROP_TYPE_EPA_CALC,TOTAL_FLOOR_AREA_BLD_PK_FT2,ELECTRICITY_USE_KBTU,NATURAL_GAS_USE_KBTU,FUEL_OIL_02_USE_KBTU,STEAM_USE_KBTU,ENERGY_STAR_SCORE,SITE_EUI_KBTUFT2,SOURCE_EUI_KBTUFT2,WATER_USE_ALL_KGAL,WATER_SCORE,TOTAL_GHG_EMISSIONS_MTCO2E,NOTES,X_COORD,Y_COORD
-75.1846962499999,39.95252136,117,3849558,125 S 31ST ST,TRL 31st Street,773717105,19104,1,2004,Laboratory,125000,38626842.56,108476.9994,,38375360.9,,616.9,1235.5,12007,,6467.2,,-75.18469625,39.95252136
-75.2106087299999,40.07377354,118,5945320,125 W EVERGREEN AVE,"Hill House Apartment Associates, LLC",881050500,19118,1,1965,Multifamily Housing,175708,3986399.964,6934919.231,,,85,62.2,105,4522.3,90,772.2,,-75.21060873,40.07377354
-75.17536676,40.0325858900001,119,6066693,125 W SCHOOL HOUSE LN,Maplewood Nursing & Rehabilitation,881447201,19144,1,1975,Senior Care Community,68690,4476557.648,3210867.076,,,97,111.9,231.6,9220.5,,599,,-75.17536676,40.03258589
-75.1417670599999,39.9707732900001,120,4941726,1250 N 3RD ST,"Olde Kensington, LP",881006631,19122,1,1986,Multifamily Housing,90000,2545412.051,1228681.754,,,84,41.9,93.5,3268.1,51,323.1,,-75.14176706,39.97077329
-75.1429007999999,39.9521087200001,121,5544383,105 N 2ND ST,Pottery,881006050,19106,1,1940,Multifamily Housing,50997,399381.424,,,,,7.8,21.9,1005.8,,38.2,Possible Errors,-75.1429008,39.95210872
-75.1601267899999,39.9499839000001,122,11412230,105 S 12TH ST,The White Building,888038512,19107,1,1900,Multifamily Housing,53591,3844999.86,680968.233,,,,84.5,214.2,1613.5,63,425.7,,-75.16012679,39.9499839
-75.13935543,39.96665312,123,4124780,1050 N HANCOCK ST,Navona,881006665,19123,1,2009,Multifamily Housing,163400,8892067.792,3754114.53,,,,77.4,176.5,3961.9,93,1100.3,,-75.13935543,39.96665312
-74.9963239799999,40.08666413,124,5017249,10500 DRUMMOND RD,DRUMMOND ROAD,884284500,19154,1,1963,Office,51024,768328.4904,1589618.929,,,56,46.2,74.9,88,,158,,-74.99632398,40.08666413
-74.9965275499999,40.0878384000001,125,5018104,10551 DECATUR RD,Decatur Rd,884278500,19154,1,1995,Office,118036,2000337.886,6948097.66,,,60,75.8,109.3,462.7,,560.5,,-74.99652755,40.0878384
-75.1589279199999,39.94976254,126,6169989,106-14 S 11TH ST,The Collins,881009206,19107,1,2016,Multifamily Housing,195399,7872190.284,880883.272,,,22,44.8,117.5,3486.3,,844.3,,-75.15892792,39.94976254
-75.14221761,39.9514280400001,127,4803451,108 ARCH ST,(PA2407) - Old City 108 Condominiums,888036248,19106,1,2004,Multifamily Housing,66000,2538739.544,705067.1907,,,53,49.1,118.9,1172.2,96,294.7,,-75.14221761,39.95142804
-74.9830700699999,40.07117033,128,5763567,10800 KNIGHTS RD,ARIA - Jefferson Health Torresdale,778017000,19114,1,1970,Hospital (General Medical & Surgical),599760,38749401.6,151091515.3,,,34,316.5,445.4,39699.9,,11950.9,,-74.98307007,40.07117033
-74.99273176,40.0900439800001,129,3668376,10801 DECATUR RD,David Michael and Co Inc,884279500,19154,0,1970,Manufacturing/Industrial Plant,106420,,,,,,,,5332.8,,,Possible Errors,-74.99273176,40.09004398
-74.9820614499999,40.0711155400001,130,3884927,10810 KNIGHTS RD,Torresdale Medical Building,778017200,19154,0,1985,Medical Office,60122,6611794.072,,,,16,110,307.9,,,669.8,,-74.98206145,40.07111554
-74.9905462899999,40.0872341300001,131,3707270,10901 DUTTON RD,DUTTON ROAD ASSOC.,884282510,19154,1,1975,Other,96000,1185800.68,2275135.203,,,,36.1,59.5,851.3,,241,,-74.99054629,40.08723413
-74.98924987,40.0884238400001,132,3690153,10905 DUTTON RD,Flynn & OHara Uniforms,884282000,19154,1,1970,Distribution Center,58000,616008.9628,1354323.349,,,78,34,54.3,295.9,,130.9,,-74.98924987,40.08842384
-75.14269739,39.9523856100001,133,12230538,109-31 N 2ND ST,The National,881006080,19106,1,2018,Multifamily Housing,206391,4967684.34,1977820.218,,,97,33.7,77.5,1959.5,100,580.5,,-75.14269739,39.95238561
-74.98992549,40.09077037,134,4056969,10940 DUTTON RD,Advanced Sports,884280500,19154,1,1965,Distribution Center,70000,692541.1464,1105645.011,,,72,25.7,44.3,78.5,,128.9,,-74.98992549,40.09077037
-74.98946155,40.0921499200001,135,7554303,10981 DECATUR RD,10981 Decatur Partners LP,884280000,19154,1,1975,Other,250000,2303866.676,,,,,9.2,25.8,395.6,,220.5,,-74.98946155,40.09214992
-75.1617111899999,39.94003314,136,3330829,1100 CATHARINE ST,Palumbo,781043800,19147,1,1980,K-12 School,185206,2364010.342,419780.3665,,,99,15,38.1,836.8,,261.8,,-75.16171119,39.94003314
-75.17481156,40.0709879500001,137,3337462,1100 E MOUNT PLEASANT AVE,Leeds,784269400,19150,1,1955,K-12 School,168259,2364239.287,285853.0952,,,97,15.8,41.1,1312,,254.7,,-75.17481156,40.07098795
-75.15947132,39.95184807,138,6723377,1100 MARKET ST LP,1150 Market,"882018810, 881012002",19107,1,2018,Multifamily Housing,214097,14032215.08,,,,11,66.4,184.4,7884.4,74,1431.7,,-75.15947132,39.95184807
-75.09328021,40.01798411,139,3667832,1100 ORTHODOX ST,Orthodox Facility,884091500,19124,0,1960,Manufacturing/Industrial Plant,114000,22999032.97,27145483.58,,,,439.9,814.9,629.5,,3643.1,,-75.09328021,40.01798411
-75.0771728299999,40.04971878,140,3490894,1100 TYSON AVE,Moore,786543400,19111,1,1980,K-12 School,67701,1012842.305,2854560.912,,,51,57.1,86.2,2223.4,,254.2,,-75.07717283,40.04971878
-75.15758486,39.95651328,141,13127381,1100 VINE ST,1100 Vine Street,888071998,19107,1,1900,Multifamily Housing,248832,8350951.888,2307473.834,,,67,42.8,103.7,11046.2,28,921.8,,-75.15758486,39.95651328
-75.15311095,39.97926856,142,7945030,1100 W MONTGOMERY AVE,The View at Montgomery,881147221,19122,1,2014,Other - Lodging/Residential,320000,10782056.48,8328390.885,,,,59.7,121.7,8110.8,,1474.3,,-75.15311095,39.97926856
-75.04801169,40.08963571,143,12800377,1100 WELSH RD,Genesis Chapel Manor Nursing & Rehabilitation,881435400,19115,1,1951,Senior Care Community,83838,4713534.696,8842570.988,,,29,161.7,268.2,9704.5,,920.8,,-75.04801169,40.08963571
-75.02337188,40.1143470000001,144,3330725,11000 BUSTLETON AVE,Loesche,786056400,19116,1,1967,K-12 School,88000,1496719.862,3395228.843,,,55,55.6,88.1,1136.6,,332,,-75.02337188,40.114347
-75.00957268,40.10194148,145,1548013,11000 E ROOSEVELT BLV,PHILADELPHIA NE (1809),882070800,19116,1,2003,Retail Store,146378,6754449.792,3114900.438,,,77,67.4,151.5,872,,849.7,,-75.00957268,40.10194148
-75.15925455,39.94845273,146,3641728,1100-04 WALNUT ST,Medical Office Building,771020500,19107-5563,1,1985,Medical Office,82972,8738828.048,1082840.387,,1122.4,19,118.4,308.6,2882.2,,942.9,,-75.15925455,39.94845273
-75.10654757,40.0043454900001,147,3891212,1100-40 E ERIE AVE,Community Academy of Philadelphia,777575905,19124,1,1958,K-12 School,118000,3588434.52,1308650.969,,,74,41.5,96.8,1165.8,,413,,-75.10654757,40.00434549
-75.1618725599999,39.9377056000001,148,5052959,1101 WASHINGTON AVE,Bella Vista Condos,888113214,19147,1,1935,Multifamily Housing,150000,5136834.24,2087704.654,,,63,48.2,110.5,4732.2,55,631.3,,-75.16187256,39.9377056
-75.15850468,39.9523126,149,1467329,1101-11 MARKET ST,ARAMARK Tower,883308700,19107,1,1984,Office,759072,26122978.28,17168456.53,,,89,57,120.1,6812.2,,3558.5,,-75.15850468,39.9523126
-75.1430233999999,39.9682556600001,150,4123946,1101-25 N 04TH ST,Bodine,781462800,19123,1,1935,K-12 School,59000,972781.3308,4859838.166,,,18,98.9,132.7,512.7,,356.7,,-75.1430234,39.96825566
-75.16761215,39.9506842100001,151,10422550,110-16 S 16TH ST,The Point at Rittenhouse Row - Panco Management,881547025,19103,1,1970,Multifamily Housing,95134,4573912.244,893695.019,,,18,57.5,144.5,4183.8,25,510.9,,-75.16761215,39.95068421
-75.15917546,39.95138404,152,6723376,1102-48 MARKET ST,1102 Market,"882018800, 881012001, 883401800",19107,1,2018,Multifamily Housing,275068,14680467.79,3410807.454,,,27,65.8,162.5,6522.8,86,1668.5,,-75.15917546,39.95138404
-74.97501527,40.08041247,153,3330982,11061 KNIGHTS RD,Fitzpatrick,786249100,19154,1,1959,K-12 School,85550,2664202.878,9775.842652,2319642.1,,29,58.4,114.7,4638.6,,442.6,,-74.97501527,40.08041247
-74.97345008,40.0822374600001,154,3490893,11081 KNIGHTS RD,Rush,786249200,19154,1,1980,K-12 School,173550,11093585.73,10132245.46,772799.9,,6,126.8,244.8,1262.6,,1719.4,,-74.97345008,40.08223746
-75.2180839599999,39.96174431,155,3813588,111 N 49TH ST,Kirkbride Center,883081705,19139,6,1889,Other,366910,16063556.11,39371827.05,,,,151.1,235.3,1464344.9,,3628.7,,-75.21808396,39.96174431
-75.1618018,39.9552063400001,156,3788696,111 N BROAD ST,PA Convention Center Annex,781020810,19107,1,2011,Convention Center,900000,36409076.68,23233051.35,,,,66.3,140.4,14879.6,,4922.7,,-75.1618018,39.95520634
-75.1654945399999,39.95065369,157,5042578,111 S 15TH ST,Packard Grande,883324800,19102,1,1924,Multifamily Housing,444600,24262261.14,2035488.492,,,46,59.1,157.6,10112.9,,2566.2,,-75.16549454,39.95065369
-75.1481955099999,39.94974733,158,3653104,111 S INDEPENDENCE E ML,Bourse Building,883101010,19106,1,1895,Office,413228,16227796.14,10822397.29,,,,65.5,137.5,7051.8,,2218.9,,-75.14819551,39.94974733
-74.98483479,40.08509216,159,3856392,11101 ACADEMY RD,Archbishop Ryan High School,778069000,19154,3,1965,K-12 School,283950,4309727.908,12852767.09,0,,78,60.4,90,5339,,1095.2,,-74.98483479,40.08509216
-75.1645028999999,39.9551224000001,160,4053404,111-23 N 15TH ST,The Metropolitan,881038000,19102,2,1926,Multifamily Housing,120000,6232744.756,,,,21,51.9,145.4,3633.6,63,631.4,,-75.1645029,39.9551224
-75.15261312,39.98150887,161,3965855,1114 W. POLETT WALK,ANDERSON,777568800,19122,1,2000,College/University,231660,7661693.768,314.9999706,,29091536.9,,185.6,268.2,2055.8,,3037,,-75.15261312,39.98150887
-75.15293638,39.9339194500001,162,3330844,1114-50 S 05TH ST,Washington ES,781486600,19147,1,1937,K-12 School,68000,896408.8288,5384533.947,,,31,92.4,120.1,1266.8,,376.8,,-75.15293638,39.93391945
-75.15261312,39.98150887,163,3983811,1115 W. POLETT WALK,GLADFELTER,777568800,19122,1,2000,College/University,181566,6814770.54,198.9999891,,13271858.7,,157.4,235.6,343.9,,2019.2,,-75.15261312,39.98150887
-75.1635861299999,39.9549698700001,164,3876067,112 N BROAD ST,centralized comprehensive human services,883023400,19102,1,1896,Medical Office,106218,3891894.388,,,3162305.3,65,66.4,138.4,1619,,604.3,,-75.16358613,39.95496987
-75.0072327,40.1035746900001,165,11685567,11200 E ROOSEVELT BLV,Ivy Roosevelt Property LLC - 11000 Roosevelt Blvd,884241004,19116,1,1960,Strip Mall,452374,33060116.79,18672626.25,,,,114.4,248,986.7,,4156,,-75.0072327,40.10357469
-75.14367771,39.9527694500001,166,5533988,113 BREAD ST,National at Old City Condominiums,888058116,19106,1,2006,Multifamily Housing,81616,1881286.723,1338499.78,,,96,39.5,81.8,6605.3,16,261.7,,-75.14367771,39.95276945
-75.01786584,40.10746793,167,3952012,11300-50 NORTHEAST BLV,10814 NE AVENUE,884240500,19116,1,1979,Non-Refrigerated Warehouse,217560,2763360.716,6993626.304,,,53,44.8,69.3,123.7,,651.4,,-75.01786584,40.10746793
-75.1632671,39.93465816,168,3330835,1130-48 FEDERAL ST,Jackson,781092000,19147,1,1925,K-12 School,58000,851683.3092,3879064.818,,,35,81.6,111.3,604.6,,292.3,,-75.1632671,39.93465816
-75.1778586199999,40.0734166600001,169,4457838,1133-49 E MOUNT AIRY AVE,Andover Court Apartments,881153700,19150,1,1960,Multifamily Housing,39400,977589.18,2491582.386,,,44,88.1,135.9,2660.6,42,231.4,,-75.17785862,40.07341666
-75.16252568,39.9377858400001,170,4590384,1135 WASHINGTON AVE,U-Haul Moving and Storage of South Philadelphia (1135),884005160,19147,1,1907,Self-Storage Facility,70200,1727583.288,1465016.498,,,,45.5,90.8,47.8,,252.8,,-75.16252568,39.93778584
-75.0079391099999,40.0924802700001,171,6394500,11350 NORCOM RD,Monarch Global Brands,884275000,19154,1,1965,Manufacturing/Industrial Plant,309254,2382210.632,,,,,7.7,21.6,272.3,,241.3,,-75.00793911,40.09248027
-75.1409220799999,39.9686162900001,172,6320692,1136-48 N AMERICAN ST,Fountain Building Master Tenant,881006730,19123,1,2017,Multifamily Housing,60083,310995.9524,,,,,5.2,14.5,1447.9,90,31.5,Possible Errors,-75.14092208,39.96861629
-75.0093636999999,40.09743594,173,3633517,11401 E ROOSEVELT BLV,United Refrigeration Inc. Headquarters,884267500,19154,0,1960,Distribution Center,121508,7339703.328,2667310.975,,,17,82.4,192.2,1233.3,,885.3,,-75.0093637,40.09743594
-75.1661928199999,39.9505201100001,174,4135023,114-22 S 15TH ST,LAZ Parking,883425500,19102,1,1950,Parking,10000,935.9116,,,,,0.1,0.3,250,,0.1,,-75.16619282,39.95052011
-75.0078130699999,40.09859363,175,3633532,11451 E ROOSEVELT BLV,United Refrigeration Inc. Warehouse 90,884268000,19154,1,1959,Distribution Center,163386,1294467.079,1069214.851,,,90,14.5,29.1,25.4,,187.9,,-75.00781307,40.09859363
-75.14282148,39.96939322,176,5011711,1147-53 N 4TH ST,Cigar Factory Condominium,888035756,19123,1,1900,Multifamily Housing,53879,550727.508,,,,100,10.2,28.6,469.9,80,55.8,,-75.14282148,39.96939322
-75.16347122,39.9333193900001,177,4972768,1148 WHARTON ST,Wharton Street Lofts,881000860,19147,1,1910,Multifamily Housing,69175,2108459.73,,,,50,30.5,85.3,1528.3,54,213.6,,-75.16347122,39.93331939
-75.01023431,40.1066265000001,178,3685555,11500 E ROOSEVELT BLV,ROOSEVELT BOULEVARD ASSOC.,884242700,19116,0,1956,Other,298627,1602230.162,2708857.419,,,,14.4,24.5,437.5,,306.2,,-75.01023431,40.1066265
-75.14123589,39.9691685500001,179,6377387,1151-61 N 03RD ST,Becker Building,881006805,19123,0,1966,Multifamily Housing,67000,1433548.388,1086534.033,,,92,37.6,76.9,1841,72,202.9,,-75.14123589,39.96916855
-75.1686435399999,39.95081775,180,4134374,115-21 S 17TH ST,Hotel Palomar Philadelphia,883050000,19103,1,2009,Hotel,156650,8958973.7,9045886.989,,,36,114.9,220.8,8362.9,,1388.1,,-75.16864354,39.95081775
-75.16369001,39.9502132900001,181,4428195,115-21 S BROAD ST,121 S. Broad,883024500,19107,1,1900,Office,143776,11143397.52,0,,,40,77.5,217,0,,1129,,-75.16369001,39.95021329
-75.1875694,39.9568694700001,182,3762548,115-25 N 32ND ST,26-Caneris Hall,881822880,19104,1,2000,Residence Hall/Dormitory,110143,5775181.908,5158624.554,,,36,99.3,196,4651.8,,859.1,,-75.1875694,39.95686947
-75.00558231,40.10363426,183,3877095,11550 E ROOSEVELT BLV,RAMADA,883763500,19116,1,1964,Hotel,64796,2388444.356,1504834.209,,,41,60.1,127.6,404461.9,,321.9,,-75.00558231,40.10363426
-75.2335098,40.03168973,184,6280608,116 FOUNTAIN ST,Manayunk Self Storage,884083300,19127,1,1903,Self-Storage Facility,76699,880074.22,813300.0064,,,,22.1,43.3,16,,132.4,,-75.2335098,40.03168973
-75.0056524299999,40.09761246,185,7553866,11600 CAROLINE RD,Auroras Encore LLC,884269500,19154,1,1974,Other - Services,100000,1348839.688,,,,,13.5,37.8,325.9,,129.1,,-75.00565243,40.09761246
-75.0045164599999,40.09829811,186,7554365,11620 CAROLINE RD,Auroras Encore LLC,884270000,19154,1,1970,Office,70814,1354435.368,,,,98,19.1,53.6,73.3,,129.6,,-75.00451646,40.09829811
-75.16956262,39.95093698,187,3410522,116-22 S 17TH ST,Sofitel Philadelphia,883703600,19103,1,2000,Hotel,290966,17866470.56,17162400.22,,,31,120.4,233.9,11600,,2721.7,,-75.16956262,39.95093698
-75.16662748,39.93593816,188,3569714,1163 S BROAD ST,1163-65 S. BROAD STREET,883359300,19147,1,2012,Office,52258,4206402.312,63913.17835,,,25,81.7,226.7,101.5,,429.6,,-75.16662748,39.93593816
-75.00095702,40.10228263,189,3681375,11681 E ROOSEVELT BLV,PepsiCo,884269000,19154,2,1970,Manufacturing/Industrial Plant,228920,30444440.06,17066500.29,,,,207.5,450.7,88110,,3990.9,,-75.00095702,40.10228263
-74.99862573,40.1054714,190,3663826,11771 E ROOSEVELT BLV,1198-Philadelphia - Roosevelt BL,884269100,19154,1,2009,Non-Refrigerated Warehouse,108232,656820.236,1030800.282,,,,15.6,27,0,,121.3,,-74.99862573,40.1054714
-75.16366855,39.9552166,191,3690846,118-26 N BROAD ST,Historic Landmark Building,772724000,19102,1,1865,Museum,71000,4237564.108,2941318.13,,,,101.1,210.6,1120.1,,585.5,,-75.16366855,39.9552166
-75.19986983,39.95435236,192,5932253,119-25 S 39TH ST,Astor,881117100,19104,1,1920,Multifamily Housing,19736,66984.384,322882.2242,,,,19.8,26.7,509184,,23.9,Possible Errors,-75.19986983,39.95435236
-75.0944217099999,40.01549643,193,6433347,1196 ADAMS AVE,Sonny Baek,882021310,19124,1,1918,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",66000,338144.554,44942.74212,,,,5.8,15.1,104.5,,36.6,,-75.09442171,40.01549643
-75.0866238999999,40.02490401,194,4382044,1197 HAWORTH ST,Edmunds HR,786182000,19124,1,1923,K-12 School,135208,3165126.105,264669.9129,2047920.1,,54,40.5,82.9,877.7,,486.7,,-75.0866239,40.02490401
-75.19507929,40.05951516,195,3330925,135 W ALLENS LA,Houston,784003600,19119,1,1927,K-12 School,72000,1238795.181,9107720.491,,,2,143.7,181,5236.8,,609.3,,-75.19507929,40.05951516
-74.9936463499999,40.1122284200001,196,3643255,13500 E ROOSEVELT BLV,SPD Electrical,884243200,19116,1,1984,Manufacturing/Industrial Plant,165000,15062188.7,888979.423,,,,96.7,261.3,518.8,,1573.2,,-74.99364635,40.11222842
-75.01611797,40.1300081,197,3877707,13500-50 PHILMONT AVE,Calvary Chapel of Phila.,778253500,19116,1,1956,K-12 School,144000,8229133.252,,,,20,57.1,160,2416,,833.7,,-75.01611797,40.1300081
-75.08519696,40.0196621200001,198,3512110,1351 FOULKROD ST,CO/GLC 19008/4808 LEIPER ST/PHILADELPHIA/PA,778651005,19124,1,1905,Office,79883,10052939.38,,,,,125.8,352.4,520,,1018.5,,-75.08519696,40.01966212
-75.16503649,39.95002692,199,3773617,140 S BROAD ST,Union League of Philadelphia,883701500,19102,1,1865,Social/Meeting Hall,221044,15555400.12,14951105.03,0,,,138,268.1,10008.2,,2370.1,,-75.16503649,39.95002692
-75.16214725,39.93208829,200,1260374,1400 E PASSYUNK AVE,07726-10th & Reed,882080101,19145,1,1980,Supermarket/Grocery Store,49210,8838468.684,5598699.42,,,33,293.4,622.4,634,,1192.8,,-75.16214725,39.93208829
-75.1638369,39.9524986000001,201,4931294,1400 JOHN F KENNEDY BLV,City Hall,782273400,19102,1,1900,Office,659185,25508637.45,35903497.68,,,56,93.2,165.5,7028.7,,4348.4,,-75.1638369,39.9524986
-75.186889,39.89028835,202,3682799,1400 KITTY HAWK AVE,Building 990,788007017,19112,1,1969,Distribution Center,70318,2348123.728,871177.8317,,,50,45.8,106.5,185.7,,271,,-75.186889,39.89028835
-75.1404894299999,39.9733676600001,203,3681050,1400 N AMERICAN ST,Crane Arts LLC,884588700,19122,1,1905,Office,110000,1553114.763,1197490.325,,,99,25,45.7,324.5,,188.6,,-75.14048943,39.97336766
-75.14514597,39.9292855200001,204,4508016,1400 S CHRIS COLUMBUS BLV,RIVERVIEW PLAZA 17,882055250,19147,1,1991,Movie Theater,77700,5984750.36,1060800.008,,,,90.7,230,1662,,662.7,,-75.14514597,39.92928552
-75.16431263,39.9512734,205,3351793,1400 S PENN SQ,73R49-Philadelphia Ritz Carlton,883702100,19102,1,1990,Hotel,350000,19724724.23,2676700.112,,22477395.4,13,128.2,243.1,23403,,3633,,-75.16431263,39.9512734
-75.10082751,40.00507456,206,3954287,1400-18 E ERIE AVE,Bachmann Industries,884110150,19124,2,1950,Distribution Center,115105,1126842.343,1325717.761,,,,21.3,39.5,35.4,,178.3,,-75.10082751,40.00507456
-75.16415047,39.9540127600001,207,4931293,1400-30 ARCH ST,Municipal Services Building (MSB),782003200,19102,1,1968,Office,491000,30379311.8,14559350.35,,,60,91.5,204.4,4827,,3680.9,,-75.16415047,39.95401276
-75.0985758899999,40.01270789,208,4973085,1401 E BRISTOL ST,CMH Development LP,886608600,19124,4,1938,Multifamily Housing,268565,4004780.408,20618040.28,,,31,91.7,122.4,10387.9,66,1478.4,,-75.09857589,40.01270789
-75.16459238,39.94960043,209,5975210,1401 WALNUT ST,1401 Walnut Street,888058983,19102,1,1950,Multifamily Housing,101827,7287120.996,1120973.016,,,1,82.6,211.9,1769.2,4,757,,-75.16459238,39.94960043
-75.14409907,39.9729688300001,210,11217443,1401-25 N 5TH ST,Umbrella,881006775,19122,1,1950,Multifamily Housing,193113,6389853.708,410799.9831,,,74,35.2,94.9,4190.3,82,669.2,,-75.14409907,39.97296883
-75.17088011,39.93290019,211,4991800,1401-35 S 16TH ST,Reed Street Presbyterian Apartments,881000151,19146,1,2001,Multifamily Housing,63665,2082684.8,1600533.481,,,47,57.9,118,2059.9,74,296,,-75.17088011,39.93290019
-75.1587067,39.97495243,212,10890604,1401-49 N BROAD ST,Leon H. Sullivan Human Services Center,777692500,19122,1,1978,Office,60000,3257296.508,,2484000,,44,95.7,193.8,2574.5,,514.3,,-75.1587067,39.97495243
-75.14063702,40.0625898500001,213,4966115,1410 72ND AVE,Bentley Manor,881054000,19126,1,1960,Multifamily Housing,56200,930725.36,2426490.176,,,79,59.7,91.7,,,218,,-75.14063702,40.06258985
-75.1649373399999,39.9514845900001,214,6451263,1414 South Penn Square,The Residence's At The Ritz Carlton Philadelphia,888094900,19102,1,2008,Multifamily Housing,515912,19306641.64,,,,58,37.4,104.8,147.6,100,1847.8,,-75.16493734,39.95148459
-75.16169588,39.9673945100001,215,3968965,1415 FAIRMOUNT AVENUE,JBJ Soul Homes (Fairmount Gardens),886806600,19130,1,2013,Multifamily Housing,75000,746264.4512,443509.1334,,,,15.9,34.1,1727.7,,99.2,,-75.16169588,39.96739451
-75.1649346,39.95058601,216,3773802,1416-18 CHESTNUT ST,MidTown Garage,883421500,19102,1,1984,Parking,110000,1059642.662,,,,,10.8,30.3,10.5,,107.4,,-75.1649346,39.95058601
-75.1641666799999,39.95488806,217,5904300,1419-27 ARCH ST,1425 Arch Street,883057105,19103,1,1909,Office,90085,3848783.768,214592.8235,,,67,45.1,122.1,750.1,,401.3,,-75.16416668,39.95488806
-75.1658299699999,39.9479280400001,218,4979554,1420 LOCUST ST,"(PA3537)	Academy House COA",772732000,19102,1,1977,Multifamily Housing,739800,25075975.38,9142414.163,,,60,46.3,107.9,21525.2,62,3026.1,,-75.16582997,39.94792804
-75.17490208,40.0352664700001,219,5003671,14-20 W CHELTEN AVE,Interfaith House in Germantown,881061369,19144,1,1989,Multifamily Housing,79800,5763891.6,,,,2,72.2,202.2,3539,37,583.9,,-75.17490208,40.03526647
