X,Y,OBJECTID,PORTFOLIO_MANAGER_ID,ADDRESS,PROPERTY_NAME,PHILADELPHIA_BUILDING_ID,POSTAL_CODE,NUM_OF_BUILDINGS,YEAR_BUILT,PRIMARY_PROP_TYPE_EPA_CALC,ELECTRIC_USE_KBTU,NATURAL_GAS_USE_KBTU,FUEL_OIL_02_USE_KBTU,STEAM_USE_KBTU,ENERGY_STAR_SCORE,SITE_EUI_KBTUFT2,SOURCE_EUI_KBTUFT2,WATER_USE_ALL_KGAL,TOTAL_GHG_EMISSIONS_MTCO2E,WATER_SCORE,Y_COORD,X_COORD,TOTAL_FLOOR_AREA_BLD_PK_FT2
-75.1789607347681,39.9754248194507,120,3330825,2600 W THOMPSON ST,Morris,782565200,19121,1,1966,K-12 School,1263434.9,4287704.6,,,32,69.4,100.5,1949.2,337.8,,39.97541675,-75.17895896,80000
-75.1539766251522,39.9368723947024,121,3330839,601 CARPENTER ST,Nebinger,781042400,19147,1,1925,K-12 School,852163,81457,3581279.3,,36,76.5,103.2,472.5,344.3,,39.93686433,-75.15397486,59000
-75.1505328455105,39.9191455616248,122,3330840,2300 S 2ND ST,Sharswood,781432200,19148,1,1906,K-12 School,637965.9,7530822.2,,,13,111.9,132.8,315.6,455.6,,39.9191375,-75.15053108,73000
-75.1566009826501,39.9300053624433,123,3330838,1501 S 7TH ST,Kirkbride,781082800,19147,1,1926,K-12 School,717320.1,216846,4178585.1,,22,89.7,113.3,709.2,384.1,,39.9299973,-75.15659922,57000
-75.1782058166052,40.0024136079503,124,3330852,2900 W CLEARFIELD ST,Rhodes EW,784063000,19132,1,1972,K-12 School,4559189.5,6870201.9,,,20,63.5,111,2237.4,762.1,,40.00240553,-75.17820404,180000
-75.2390008332847,39.9819349932163,125,3330846,5898 LANCASTER AVE,Overbrook HS,783258200,19131,1,1926,K-12 School,3390010.3,463880,11704580.2,,87,48.1,67.4,2626.7,1188.6,,39.98192692,-75.23899904,323316
-75.1607156185657,39.9259185935981,126,3330841,1835 S 9TH ST,Southwark,781609000,19148,1,1909,K-12 School,1060976.1,7257830.7,,,68,60.3,76.7,1421.3,477.9,,39.92591053,-75.16071385,138000
-75.1526357135245,39.9335030721786,127,3330844,1198 S 5TH ST,Washington ES,781486600,19147,1,1937,K-12 School,771193.5,5331673.1,,,19,89.7,114.1,1954,350.4,,39.93349501,-75.15263395,68000
-75.2300070245938,39.977981803519,128,3330857,1621 N 54TH ST,Heston,783257800,19131,1,1971,K-12 School,2453460.7,4266560.1,,,23,82.3,139,1061.7,440.4,,39.97797374,-75.23000523,81640
-75.1539469235368,40.0049073667228,129,3330858,1500 W ONTARIO ST,Kenderton,785657200,19140,1,1962,K-12 School,1236774.3,210836,3913997.5,,60,58.9,83.9,1226.7,409.4,,40.00489929,-75.15394515,91008
-75.2329697108364,39.9650511271724,130,3330853,5630 VINE ST,Daroff,783541800,19139,1,1972,K-12 School,2777191.6,4541310.9,,,20,86,147.4,3309,483.2,,39.96504306,-75.23296792,85080
-75.1697455608314,39.9890421245042,131,3330862,2200 N 22ND ST,Pratt,785727200,19132,1,1952,K-12 School,886292.9,40540,3681964.1,,38,78.1,105.8,311.1,352.6,,39.98903405,-75.16974379,59000
-75.1588469949701,39.9858524429985,132,3330865,1501 W DIAMOND ST,Duckrey,784093000,19121,1,1968,K-12 School,2720244.3,2676880.8,,,54,53.4,103.1,846,379.2,,39.98584437,-75.15884522,101115
-75.1696656705384,39.984099144105,133,3330868,2118 W NORRIS ST,Douglas F,784321800,19121,1,1940,K-12 School,2436254,10002318.7,,,3,113.4,158,1161.8,743.5,,39.98409107,-75.1696639,109651
-75.2544699018297,39.9741403528138,134,3330867,6722 LANSDOWNE AVE,Overbrook Education Center,783262225,19151,1,1915,K-12 School,2215771.2,2595520.9,,,14,87.3,162,192.8,330.9,,39.97413229,-75.2544681,55128
-75.1807714625719,39.9844405683401,135,3330869,2817 W GLENWOOD AVE,Gideon,784168800,19121,1,1952,K-12 School,537498.5,371283,2823107.5,,72,55.7,70.8,1122.3,276,,39.9844325,-75.18076968,67000
-75.1770034323351,39.9904543283496,136,3330866,2700 W DAUPHIN ST,Wright,784615800,19132,1,1905,K-12 School,1619964.4,2554708.1,,,63,50.9,88,624.5,276.8,,39.99044626,-75.17700165,82000
-75.1800708441823,39.9808306992712,137,3330870,1601 N. 28TH ST,Kelley William,784611000,19121,1,1966,K-12 School,1023421.6,3409778,,,47,61.6,89.5,378,270.3,,39.98082263,-75.18006907,72000
-75.1119542426264,39.9862970539388,138,3330873,2950 MEMPHIS ST,Jones,786324800,19134,1,1924,K-12 School,1929469.3,382058,2553069,,74,41.2,71,865.9,377.9,,39.98628898,-75.11195249,118000
-75.1252431962984,39.9988541993134,139,3330876,3200 B ST,Stetson,786010400,19134,1,1917,K-12 School,4138936.8,2639,6980509.2,,17,79.4,133.2,4805.2,878.7,,39.99884612,-75.12524143,140000
-75.1271524568208,39.9727481756254,140,3330875,600 E THOMPSON ST,Penn Treaty,781401800,19125,1,1928,K-12 School,1058030.2,10912238,345000,,30,85.5,102.6,700.3,697.4,,39.97274011,-75.1271507,144000
-75.1645942511531,39.97815920362,141,3330871,1600 NORTH 18TH ST,Meade,782405200,19121,1,1937,K-12 School,952935.4,6212131.9,,,51,76.2,97.8,4453.6,413,,39.97815113,-75.16459248,94000
-75.1598813596286,39.9629969504514,142,3330877,540 N 13TH ST,Stoddart-Fleisher,781646000,19123,1,1926,K-12 School,1226861,633594,9494952.2,,14,104.8,126.3,441.2,845.2,,39.96298888,-75.15987959,108393
-75.1542564733694,39.9792563337015,143,3330883,1720-58 N 12 TH ST,Dunbar,781641600,19122,1,1932,K-12 School,815540.3,64726.6,3732900,,23,86.7,115.1,2240.5,351.5,,39.97924826,-75.1542547,53200
-75.1386326313005,39.9927664665102,144,3330879,401 W LEHIGH AV,deBurgos,786272100,19133,1,2002,K-12 School,4776202.9,6544263,,,17,86.1,154,1037.5,763.7,,39.99275839,-75.13863087,131500
-75.1546025419486,39.9853890899893,145,3330885,2118-60 N 13TH ST,Elverson Military,781654210,19122,1,1930,K-12 School,961219.8,5544191,,,43,87.3,114.2,729.8,378.2,,39.98538102,-75.15460077,74557
-75.1146820224967,39.9939569774988,146,3330880,1849 E CLEARFIELD AVE,Conwell,786072800,19134,1,1926,K-12 School,353451.1,1021967.1,2892190.2,,50,76.8,89.6,178.9,299.7,,39.9939489,-75.11468026,55600
-75.1454725695132,39.9896051905858,147,3330890,720 WEST CUMBERLAND ST,Hartranft,785137405,19133,1,1968,K-12 School,1731969.8,6015298,,,28,91.1,131.4,,470.4,,39.98959712,-75.1454708,85000
-75.1265072218045,39.9811739789484,148,3330888,2161 E YORK ST,Hackett,786594000,19125,1,1969,K-12 School,2417251.5,2823593.2,,,62,48.3,89.7,427.8,360.6,,39.98116591,-75.12650546,108550
-75.1445274987476,39.9726391072205,149,3330891,500 W MASTER ST,Ludlow,781497200,19122,1,1927,K-12 School,757423.7,5303118.8,,,28,86.3,109.5,324.3,347.7,,39.97263104,-75.14452573,70230
-75.1417225508553,39.9828402638248,150,3330892,2101 ORKNEY ST,McKinley,786525600,19122,1,1970,K-12 School,2465656.9,3548311.2,,,23,80.9,143,472.2,403.3,,39.98283219,-75.14172078,74314
-75.1303113497462,40.0031970082669,151,3330902,3449 N MASHER ST,Cramp,786211400,19140,1,1970,K-12 School,4790806.3,164473,,,6,61.9,169.7,437,426.1,,40.00318893,-75.13030959,80088
-75.1403568920686,39.9975921899372,152,3330894,3001 N 6TH ST,Potter-Thomas,786687200,19133,1,1969,K-12 School,1381768.2,5263077.9,,,41,83.1,117.5,370.6,399.9,,39.99758411,-75.14035513,79933
-75.105201844071,39.9962573962755,153,3330908,3400 FRANKFORD AVE,Webster,786146001,19134,1,1968,K-12 School,2780138.2,1699452.2,1779924.4,,36,67.8,123.2,796.7,464.6,,39.99624932,-75.10520009,92275
-75.1346340100216,40.0301933528364,154,3330905,5118-50 N 6TH ST,Marshall T,786687225,19120,1,1997,K-12 School,3491963.6,4254452.9,,,32,68,125,1102.1,530.2,,40.03018527,-75.13463224,114000
-75.1357215524803,40.0013149698554,155,3330910,3300 N 3RD ST,Munoz Marin,193077311,19140,1,1997,K-12 School,3882692.2,4520629.7,,,25,70.5,131,122.2,578.4,,40.00130689,-75.13571979,119250
-75.1142648528959,39.9995068781699,156,3330906,800 E ONTARIO ST,Sheridan,786350400,19134,1,1900,K-12 School,1067783.4,7263611.2,,,3,128.6,163.9,395,478.8,,39.9994988,-75.11426309,64767
-75.2220757910935,40.0378031886719,157,3330913,6498 RIDGE AVE,Roxborough HS,784378200,19128,1,1924,K-12 School,3559023.1,15702370,,,55,80.3,110.2,5342.1,1144.1,,40.03779511,-75.222074,240000
-75.1322539118615,39.9871445214425,158,3330911,2400-54 N FRONT ST,Hunter,786154910,19133,1,2004,K-12 School,4134641.1,5263324.7,,,10,95.4,173.6,3350.4,639.8,,39.98713645,-75.13225215,98500
-75.1507379942417,40.0373418817997,159,3330912,1700 W OLNEY AVE,Central HS,785373600,19141,1,1939,K-12 School,4419758.1,14693267.7,828621,,22,94,135,5310.6,1227,,40.0373338,-75.15073622,212097
-75.1701662451422,40.0721790752404,160,3330920,8025 THOURON AVE,Edmonds FS,784479400,19150,1,1949,K-12 School,995825.6,6315529.2,,,17,90.8,117,412.5,422.2,,40.07217099,-75.17016446,80500
-75.1803621043172,40.0096731115297,161,3330915,3101 HENRY AVE,Randolph CTE,784188400,19129,1,1975,K-12 School,5364520.4,13659365.3,,,2,156.5,241.5,4026.7,1192.9,,40.00966504,-75.18036032,121579
-75.1626669782094,40.0579388262517,162,3330914,6100 STENTON AVE,King HS,784421900,19138,1,1972,K-12 School,16136439.8,13720952.1,,,23,80.7,161.1,564.1,2134.6,,40.05793074,-75.1626652,370000
-75.1968384777661,40.0461922131102,163,3330924,601 CARPENTER LN,Henry,785435800,19119,1,1908,K-12 School,758539.8,5159271.3,,,29,90.5,115.3,631,340.1,,40.04618413,-75.19683669,65400
-75.1779091598915,40.0543826097064,164,3330921,6501 CHEW AVE,Emlen,784061400,19119,1,1926,K-12 School,658408.2,5648397.4,,,38,84.7,104.4,2285.9,357.4,,40.05437452,-75.17790738,74500
-75.1518720601328,40.0313237988729,165,3330928,1700 LINDLEY AVE,Logan,785689600,19141,1,1924,K-12 School,580786.5,95666,4957746.8,,29,86.7,103.6,1502.1,423.6,,40.03131572,-75.15187029,65000
-75.2131595279138,40.031641054871,166,3330927,6000 RIDGE AVE,Levering Amy Northwest,"784,378,200,784,378,000",19128,1,1929,K-12 School,898536.2,75284,,,95,14,37.4,319,82.3,,40.03163298,-75.21315774,69475
-75.1568958925797,40.0188098439592,167,3330934,4301 WAYNE AVE,Steel,785508805,19140,1,1973,K-12 School,2745916.9,2819,2686211.1,,37,63.7,121.9,6489.4,438.7,,40.01880177,-75.15689412,85350
-75.1892262793322,40.0367626616065,168,3330938,6340 WAYNE AVE,Lingelbach,784473400,19144,1,1956,K-12 School,794200.7,2934111.9,,,49,57.4,81.7,554.5,225,,40.03675458,-75.1892245,64963
-75.2385457655201,40.0520706042835,169,3330933,535 SHAWMONT AVE,Shawmont,212381330,19128,1,1929,K-12 School,1078366,5411153.4,,,22,77.7,104.2,738.8,381.4,,40.05206252,-75.23854396,83510
-75.1668024243345,40.0333094019576,170,3330937,67 E BRINGHURST ST,Wister,785046000,19144,1,1958,K-12 School,1550092.8,,,,94,16.5,46.3,744.3,135,,40.03330132,-75.16680065,93715
-75.206935501511,40.0227027768576,171,3330936,531 RIGHTER ST.,Cook-Wissahickon,784378900,19128,1,1969,K-12 School,1304813.6,2053835.7,,,76,45.9,79.5,652.1,222.8,,40.0226947,-75.20693371,73100
-75.1723373416554,40.0248236149707,172,3330941,5116 PULASKI AVE,Kelly John,785401600,19144,1,1970,K-12 School,3171267,5348126,,,23,83.5,142.1,3591.1,560.4,,40.02481554,-75.17233556,101976
-75.0851644714854,40.0216373014512,173,3330943,5000 OXFORD AVE,Frankford HS,786407400,19124,1,1916,K-12 School,3459819.2,18896975.9,,,62,71.3,94.1,1529.2,1305.1,,40.02162922,-75.08516272,313765
-75.0753071856773,40.0127637378821,174,3330945,2000 WAKELING ST,Harding,786550200,19124,1,1924,K-12 School,1636915.5,7530690.5,,,49,70.9,96.6,529.8,542.6,,40.01275566,-75.07530544,129264
-75.1110343417756,40.0128562065696,175,3330948,801 E HUNTING PARK AVE,Juniata Park,884460970,19124,1,2007,K-12 School,5223898.2,8826463.5,,,2,137.3,233.6,1400.6,923.9,,40.01284813,-75.11103258,102300
-75.1390094651326,40.0547962431836,176,3330954,6701 N 13TH ST,Ellwood,785360600,19126,1,1957,K-12 School,747359.7,127474,4284707,,35,92.8,117.8,626.7,389.8,,40.05478816,-75.1390077,55621
-75.1049349369602,40.0345011363306,177,3330952,5401 TABOR AVE,Creighton,786529200,19120,1,1930,K-12 School,2043281,1287827,4128449.8,,4,118,177.8,517,552.8,,40.03449305,-75.10493318,63232
-75.1225821423831,40.0247156077859,178,3330956,4901 RISING SUN AVE,Feltonville Intermediate,785531600,19120,1,1936,K-12 School,2139839.2,3651537.1,,,41,68.9,117,625.8,380.4,,40.02470753,-75.12258038,84000
-75.0838718931344,40.0391990706568,179,3330951,1100 DEVEREAUX AVE,Carnell,786517600,19111,1,1931,K-12 School,762919.4,307695.8,4198760.4,,54,70.4,89.5,,394.4,,40.03919099,-75.08387014,74885
-75.1291668285146,40.0410121077221,180,3330960,450 W NEDRO AVE,Lowell,785548000,19120,1,1914,K-12 School,2421933.1,3529095,,,46,58.6,103.3,2348.9,398.5,,40.04100402,-75.12916506,101507
-75.0861318590112,40.0118870972696,181,3330955,1655 UNITY ST,Stearne,786424600,19124,1,1966,K-12 School,1956165.8,3735280.1,,,36,74.7,123.4,1361.1,368.8,,40.01187902,-75.08613011,76150
-75.0669416233192,40.015773982162,182,3330964,5300 DITMAN ST,Sullivan,786112400,19124,1,1929,K-12 School,623235.6,128700.8,3855099.1,,51,70.9,88.8,325.3,347.2,,40.0157659,-75.06693988,65000
-75.1181200278326,40.0355651046278,183,3330961,201 E OLNEY ST,Washington Grover,785373150,19120,1,2000,K-12 School,4406987,5226345.8,,,39,64.4,119.2,1095.2,661.5,,40.03555702,-75.11811827,149500
-75.1293385562815,40.0284706129135,184,3330963,5100 N 3RD ST,Morrison,785177400,19120,1,1924,K-12 School,1314159.4,8090051.5,,,19,112.1,145.1,327.1,544.2,,40.02846253,-75.12933679,83894
-75.1378841652775,40.0074918938213,185,3330965,3698 NORTH RANDOLPH ST,Taylor,785405400,19140,1,1908,K-12 School,1326776.7,46064,4589011,,14,105.3,148.4,197.1,458.6,,40.00748382,-75.1378824,56600
-75.1492664304585,40.0476799534468,186,3330966,6101-6167 N GRATZ,Prince Hall,785259000,19141,1,1973,K-12 School,2183151.5,273374,2658611.6,,43,64.7,115,1059.1,402,,40.04767187,-75.14926466,79000
-75.1219544476424,40.01918380027,187,3330967,210 E Coutland St,Feltonville Arts,785127900,19120,1,1995,K-12 School,2927165,3991075.4,,,40,61,109.2,207.2,467,,40.01917572,-75.12195269,113391
-75.1487041923006,40.0593906087159,188,3330969,6841 NORTH 19TH ST,Rowen,784552600,19126,1,1938,K-12 School,613476.6,76873,3879732,,41,81,101.4,759.2,345.4,,40.05938252,-75.14870242,56400
-74.9750199304305,40.0804279736755,189,3330982,11061 KNIGHTS RD,Fitzpatrick,786249100,19154,1,1959,K-12 School,2316809.8,1401,3933193.2,,20,73.1,122.3,2619.7,493.8,,40.08041988,-74.97501821,85550
-75.0438164124924,40.0457548281341,190,3330974,3001 RYAN AVE,Meehan,786482200,19152,1,1973,K-12 School,3684008.1,4426998.1,,,82,39.7,73.3,1819.3,556.1,,40.04574674,-75.04381467,204093
-75.0723343530273,40.0375765963441,191,3330979,6401 HORROCKS ST,Spruance,786304600,19149,1,1950,K-12 School,2461065.7,7386418,,,8,96.4,143.4,675.7,606.7,,40.03756851,-75.07233261,102143
-75.1284232479606,39.9847717558358,192,3330987,2445 EMERALD ST,Kensington HS Health,786121075,19125,1,2001,K-12 School,1260732,1819860.1,,,69,54.6,96.5,162.9,206.5,,39.98476368,-75.12842149,56394
-75.161625536284,40.0485353973261,193,3337464,5650 SPRAGUE ST,Pastorius,785099400,19138,1,1967,K-12 School,1130578.1,2319056,,,74,45.8,74.4,429.1,221.7,,40.04852731,-75.16162376,75318
-75.17481672275,40.071002891682,194,3337462,1100 E MT. PLEASANT AVE,Leeds/Hill-Freedman World Academy,784269400,19150,1,1955,K-12 School,2664345.5,337792,8348627.4,,29,67.5,96.6,3197.1,869.6,,40.0709948,-75.17481494,168259
-75.1912711516001,40.0136676734083,195,3339033,3624 CONRAD ST,Mifflin,784249400,19129,1,1937,K-12 School,1107846,7890746.8,,,4,144.9,183.4,2166.5,515.6,,40.0136596,-75.19126937,62100
-75.1295688060494,40.0062642575351,196,3337468,122 W ERIE AVE,Clemente,786125000,19140,1,1994,K-12 School,5855343.4,8695872.9,,,45,62.5,109.6,1496.6,972,,40.00625618,-75.12956704,232815
-75.1960587379833,39.9568522695207,197,3340008,3701 Market St.,3701 Market St.,883073300,19104,1,2000,Medical Office,28720100.6,,,,1,203.8,570.7,4394.7,2666.7,,39.9568442,-75.19605696,140913
-75.2490287891892,39.8853727713472,198,3351472,8900 Bartram Avenue,1233 - Sonesta Select Philadelphia Airport 8900 Bartram Avenue,883743000,19153,1,1991,Hotel,3442609.1,2694858.8,,,70,78.2,158.9,2946.8,462.8,,39.88536472,-75.249027,78490
-75.1624191328441,39.9529666232504,199,3351492,21 Juniper St. @ Filbert St.,"27109-PHLAK-The Notary Hotel , Autograph Collection",883704700,19107,1,1999,Hotel,15043804.8,282200,,20089551.8,77,80.5,151.3,10876,2745.8,,39.95295856,-75.16241736,440000
-75.2501478813336,39.9831451938252,200,3347763,6333 Malvern Avenue,Overbrook School for the Blind,774577000,19151,1,1900,K-12 School,13396433.2,16641198,,,24,96.7,177.1,4244.9,2127.8,,39.98313713,-75.25014608,375473
-75.1605508521575,39.9525806938315,201,3351512,1201 Market Street,33703-PHLDT-Philadelphia,883704500,19107,2,1995,Hotel,57358006,81785993.6,,2434781,55,109.4,192.7,57418,9831.6,,39.95257263,-75.16054908,1294004
-75.2431414619217,39.8788389335958,202,3351516,One Arrivals Road,33737-PHLAR-Philadelphia Airport Marriott,,19153,1,1995,Hotel,18241899.7,15419399.6,,,25,114.3,228.4,14131,2512.8,,39.87883089,-75.24313967,294474
-75.1465302965418,40.0390532645856,203,3356674,1450 WEST OLNEY AVE,Widener & Girls HS,785056600,19141,2,1953,K-12 School,6296944.9,4918733.9,1276941.5,,76,39.3,75.9,1169.4,904.6,,40.03904518,-75.14652853,317507
-75.0408246728258,40.0440769523884,204,3358512,3201 RYAN AVE,Lincoln HS,786482600,19136,1,2009,K-12 School,15607149.9,18949845.4,952062,,2,136.5,248.1,2291.9,2436.9,,40.04406886,-75.04082294,260200
-75.1731686314215,39.9311637554575,205,3358816,1541 SOUTH 17TH ST,Childs,,19146,1,1899,K-12 School,1680305.3,14518647.8,,,1,188.4,232,4474,917.5,,39.93115569,-75.17316686,86000
-75.1848053783819,39.95459704144,206,3365000,3020 MARKET STREET,3020 MARKET (WO),883071700,19104,1,1959,Office,26784305.8,,,8228245.6,39,169.1,410.1,5288.2,3033.3,,39.95458898,-75.1848036,269854
-74.9892594805805,40.0671438897285,207,3408784,3700 MORRELL AVE,Hancock,786332800,19114,1,1967,K-12 School,1978288.2,1556828.8,,,49,53.6,108.7,634.9,255,,40.0671358,-74.98925776,66000
-75.2497505317087,39.8841017326866,208,3408943,9000 Bartram Ave,ES Philadelphia Airport - PHI,883743500,19153,1,2006,Hotel,10290155.3,5069500.2,,,64,72.8,161.8,12328,1224.7,,39.88409368,-75.24974874,211000
-75.169567807026,39.9509515983102,209,3410522,120 South 17th Street,Sofitel Philadelphia,883703600,19103,1,2000,Hotel,14701318.5,8198999.8,,,81,60.6,131.7,11719,1800.5,,39.95094353,-75.16956603,378000
-75.197023302357,39.9569698838785,210,3479994,3711 Market St,3711 Market St.,"883073610; 883073620; 883073630; 883073640; 883073650; 883073660;
883073670; 883073680",19104,1,2008,Office,30826597.7,2788860.5,,,1,215.9,573.1,5484.1,3010.5,,39.95696182,-75.19702152,155715
-75.1747352917597,40.0480442346566,211,3404349,430 E WASHINGTON LANE,Roosevelt MS,784471600,19144,1,1924,K-12 School,1715005,254848,6562161.9,,47,63.1,86.4,409.1,649.9,,40.04803615,-75.17473351,135315
-75.1799751757137,39.9516371501467,212,3417370,2401 Walnut Street,2401 Walnut,883039105,19103,1,1925,Office,5496005.2,1247927,,,83,41.2,101.9,4182.2,576.6,,39.95162909,-75.1799734,163836
-75.0765892291785,40.0489480403507,213,3490894,6900 Summerdale Ave,Moore,786543400,19111,1,1980,K-12 School,2062870.3,5143561.2,,,3,106.4,165.1,1676.5,452.9,,40.04893995,-75.07658748,67701
-75.1804364050438,39.9295318180723,214,3498628,2100 Moore St,McDaniel,782791400,19145,1,1937,K-12 School,2699354.3,4286194.2,,,5,114.5,197.7,791.1,462.8,,39.92952376,-75.18043463,61000
-75.1163779030885,39.9932341232267,215,3492406,1930 E Elkhart St,Willard,786118700,19134,1,1907,K-12 School,3746771.8,4787116.1,,,9,87.7,159.5,2946.3,580.7,,39.99322605,-75.11637614,97261
-75.2036443925789,40.0743842939495,216,3498652,8301 GERMANTOWN AVE,Jenks John,784167600,19118,1,1924,K-12 School,831076.5,25988,3392785.2,,21,78.7,107.1,229.7,325.6,,40.07437621,-75.2036426,54000
-75.024695579629,40.1064311747839,217,3498649,10175 BUSTLETON AVE,Washington HS,786056200,19116,1,1962,K-12 School,4445556.2,17699913.8,,,59,64,89.7,4987.1,1327.4,,40.10642307,-75.02469384,346000
-75.1676975150278,39.9552886708174,218,3512076,1631 ARCH ST,CO/GLC 11310/1631 ARCH ST/PHILADELPHIA/PA,772614000,19103,1,1905,Other - Technology/Science,44135550.7,,,6276905.7,,315.8,818.2,3051,4539,,39.95528061,-75.16769574,160661
-75.1719518003298,39.953820368793,219,3505831,1901 Market Street,Independence Blue Cross,883034200,19103,1,1988,Office,29255337.6,15885000,,,67,53.6,117,5400.2,3560.2,,39.9538123,-75.17195003,982710
-75.2259443902492,39.9764980648414,220,3512079,5160 LANCASTER AVE,CO/GLC 13030/5160 LANCASTER AVE/PHILADELPHIA/PA,774606005,19131,1,1905,Other - Technology/Science,7034540.9,,,,,157.7,401.3,18,740,,39.97649,-75.2259426,52021
-75.2348226999481,39.9592894517213,221,3512080,5650 CHESTNUT ST,CO/GLC 13080/5650 CHESTNUT ST/PHILADELPHIA/PA,774605005,19139,1,1905,Other - Technology/Science,7322117.9,,,,,109.3,283.6,228,750.4,,39.95928139,-75.23482091,75676
-75.1717949330443,40.0368856725286,222,3512103,100 E ARMAT ST,GWC/GLC 14130/100 E ARMAT ST/PHILADELPHIA/PA,883377060,19144,1,1905,Parking,2515326.1,,,,,142.9,400.2,275,233.6,,40.03687759,-75.17179315,65685
-75.1990307748041,39.9548376187744,223,3512081,3810 CHESTNUT ST,CO/GLC 13090/3810 CHESTNUT ST/PHILADELPHIA/PA,773620005,19104,1,1905,Other - Technology/Science,9911303.8,,,,,159.3,396.9,176,1073.7,,39.95482955,-75.19902899,75176
-75.204764932775,40.0743466690284,224,3512082,8318 GERMANTOWN AVE,CO/GLC 14010/8318 GERMANTOWN AVE/PHILADELPHIA/PA,775619505,19118,1,1905,Other - Technology/Science,7736286.9,,,,,123.2,339.1,8,734,,40.07433858,-75.20476314,64512
-75.1564118885975,40.0062436836976,225,3512104,3429 N 17TH ST,CO/GLC 14340/3429 N 17TH ST/PHILADELPHIA/PA,776615005,19140,1,1905,Other - Technology/Science,5301483.7,,,,,92.3,249.8,14,513.8,,40.00623561,-75.15641012,60607
